
---------- Begin Simulation Statistics ----------
simSeconds                                   0.052110                       # Number of seconds simulated (Second)
simTicks                                  52110059200                       # Number of ticks simulated (Tick)
finalTick                                589213114000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    660.93                       # Real time elapsed on the host (Second)
hostTickRate                                 78843610                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9140068                       # Number of bytes of host memory used (Byte)
simInsts                                    329104197                       # Number of instructions simulated (Count)
simOps                                      375058682                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   497941                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     567472                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 589213114000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        130275148                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        17044864                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     4982                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       15186916                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 196667                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2401823                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           4247299                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 115                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           130161358                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.116678                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.456060                       # Number of insts issued each cycle (Count)
system.cpu.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.MemDepUnit__3.insertedLoads              0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.insertedStores             0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu.branchPred.lookups                 4910604                       # Number of BP lookups (Count)
system.cpu.branchPred.condPredicted           4704235                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condIncorrect            104124                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.BTBLookups              1823655                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates                20937                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 1794964                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.984267                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.RASUsed                   85112                       # Number of times the RAS was used to get a target. (Count)
system.cpu.branchPred.RASIncorrect                646                       # Number of incorrect RAS predictions. (Count)
system.cpu.branchPred.indirectLookups            5663                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits               3501                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             2162                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted          808                       # Number of mispredicted indirect branches. (Count)
system.cpu.commit.commitSquashedInsts         2456206                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls           22859                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts             97689                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    132658960                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     0.126267                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     0.637076                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0       124713236     94.01%     94.01% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1         4205987      3.17%     97.18% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         1497472      1.13%     98.31% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         1126461      0.85%     99.16% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4           57945      0.04%     99.20% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5          795493      0.60%     99.80% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6           44200      0.03%     99.84% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7           49702      0.04%     99.87% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8          168464      0.13%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total    132658960                       # Number of insts commited each cycle (Count)
system.cpu.commit.instsCommitted             16354121                       # Number of instructions committed (Count)
system.cpu.commit.opsCommitted               16750385                       # Number of ops (including micro ops) committed (Count)
system.cpu.commit.memRefs                     6067826                       # Number of memory references committed (Count)
system.cpu.commit.loads                       5636427                       # Number of loads committed (Count)
system.cpu.commit.amos                             46                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       14090                       # Number of memory barriers committed (Count)
system.cpu.commit.branches                    3586566                       # Number of branches committed (Count)
system.cpu.commit.vectorInstructions             1211                       # Number of committed Vector instructions. (Count)
system.cpu.commit.floating                          0                       # Number of committed floating point instructions. (Count)
system.cpu.commit.integer                    15393268                       # Number of committed integer instructions. (Count)
system.cpu.commit.functionCalls                 70830                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass          295      0.00%      0.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu     10679510     63.76%     63.76% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult         2401      0.01%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv          131      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            4      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            3      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            1      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc           31      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd           32      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu           40      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp           64      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     63.77% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc           47      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     63.78% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     63.78% # Class of committed instruction (Count)
